開催日,日目,レース,実際1号艇1着,実際3連単,予測3連単,予測確率,予測元,3連単的中,TOP10
2025-07-21,4,6,1,1-2-3,1-6-3,0.19799165078886752,1着1号艇予想,False,1-6-3(0.1980) / 1-3-6(0.1449) / 1-6-4(0.1151) / 1-6-2(0.0796) / 1-4-6(0.0742) / 6-1-3(0.0586) / 1-6-5(0.0546) / 1-2-6(0.0488) / 6-1-4(0.0473) / 6-1-5(0.0468)
2025-07-21,4,7,0,2-6-5,1-6-5,0.19542743175848132,1着1号艇予想,False,1-6-5(0.1954) / 1-6-4(0.1791) / 1-6-2(0.1361) / 1-5-6(0.1084) / 1-4-6(0.0977) / 4-5-2(0.0773) / 1-2-6(0.0711) / 5-4-2(0.0690) / 4-2-5(0.0666) / 2-4-5(0.0549)
2025-07-21,4,8,1,1-2-4,1-6-2,0.08094885230221881,1着1号艇予想,False,1-6-2(0.0809) / 1-2-6(0.0790) / 1-6-4(0.0719) / 1-4-6(0.0678) / 1-2-4(0.0651) / 1-4-2(0.0629) / 1-6-5(0.0600) / 1-2-5(0.0543) / 1-5-6(0.0542) / 1-5-2(0.0503)
2025-07-21,4,9,0,2-5-6,1-5-3,0.17961669258827723,1着1号艇予想,False,1-5-3(0.1796) / 3-1-6(0.1739) / 1-3-5(0.1734) / 1-5-2(0.0751) / 1-3-2(0.0677) / 3-1-2(0.0611) / 3-6-1(0.0603) / 1-2-5(0.0563) / 1-2-3(0.0527) / 1-5-6(0.0493)
2025-07-21,4,10,1,1-2-3,1-2-4,0.24258611736068803,1着1号艇予想,False,1-2-4(0.2426) / 1-4-2(0.2359) / 4-2-1(0.1507) / 4-1-2(0.1152) / 1-2-3(0.1137) / 1-4-3(0.1057) / 1-3-2(0.0838) / 2-4-1(0.0830) / 1-3-4(0.0801) / 4-2-5(0.0509)
2025-07-21,4,11,0,5-1-2,1-4-6,0.2229249874724011,1着1号艇予想,False,1-4-6(0.2229) / 1-4-5(0.2095) / 1-4-2(0.1167) / 1-6-4(0.0963) / 1-5-4(0.0897) / 4-6-2(0.0835) / 4-6-5(0.0828) / 1-4-3(0.0763) / 4-6-1(0.0576) / 4-2-6(0.0553)
2025-07-21,4,12,0,2-5-4,1-2-5,0.16823993279017943,1着1号艇予想,False,1-2-5(0.1682) / 1-5-2(0.1377) / 1-2-3(0.1090) / 1-3-2(0.0794) / 1-2-4(0.0611) / 1-5-3(0.0588) / 1-2-6(0.0552) / 1-3-5(0.0523) / 2-1-5(0.0504) / 1-4-2(0.0409)
2025-07-22,5,1,1,1-6-2,1-6-2,0.21510946129211062,1着1号艇予想,True,1-6-2(0.2151) / 1-2-6(0.1911) / 1-6-4(0.1328) / 1-4-6(0.0998) / 1-2-4(0.0957) / 4-1-6(0.0892) / 1-4-2(0.0809) / 6-1-4(0.0660) / 4-6-1(0.0438) / 6-4-1(0.0402)
2025-07-22,5,2,1,1-2-4,1-5-3,0.18100546284725774,1着1号艇予想,False,1-5-3(0.1810) / 1-3-5(0.1697) / 1-5-2(0.0714) / 1-5-6(0.0591) / 1-3-2(0.0591) / 1-2-5(0.0521) / 1-5-4(0.0502) / 1-3-6(0.0489) / 1-2-3(0.0460) / 3-5-1(0.0451)
2025-07-22,5,3,0,2-4-3,4-5-3,0.1080005467088111,1着1号艇以外予想,False,4-5-3(0.1080) / 1-2-4(0.0920) / 1-4-2(0.0907) / 4-5-1(0.0873) / 1-2-5(0.0751) / 5-4-3(0.0711) / 1-4-5(0.0709) / 1-5-2(0.0696) / 1-5-4(0.0667) / 4-5-2(0.0622)
2025-07-22,5,4,0,3-5-6,1-5-6,0.20208899904556185,1着1号艇予想,False,1-5-6(0.2021) / 1-5-2(0.1416) / 1-6-5(0.1356) / 1-2-5(0.0876) / 1-5-4(0.0714) / 5-1-6(0.0658) / 5-6-1(0.0632) / 1-5-3(0.0623) / 5-1-3(0.0538) / 5-3-1(0.0477)
2025-07-22,5,5,1,1-4-5,1-5-3,0.151874981325153,1着1号艇予想,False,1-5-3(0.1519) / 1-3-5(0.1423) / 1-5-6(0.0897) / 1-3-6(0.0731) / 1-6-5(0.0718) / 1-5-2(0.0678) / 1-6-3(0.0624) / 1-3-2(0.0552) / 1-2-5(0.0516) / 1-2-3(0.0448)
2025-07-22,5,6,1,1-3-2,1-6-2,0.24973814374362754,1着1号艇予想,False,1-6-2(0.2497) / 6-1-5(0.1520) / 1-2-6(0.1358) / 1-6-3(0.1276) / 1-6-5(0.1040) / 6-1-3(0.1023) / 6-1-4(0.0868) / 1-6-4(0.0806) / 6-1-2(0.0702) / 1-3-6(0.0621)
2025-07-22,5,7,0,5-3-2,1-5-6,0.10921515290533079,1着1号艇予想,False,1-5-6(0.1092) / 1-6-5(0.0953) / 1-5-2(0.0921) / 1-2-5(0.0768) / 1-5-4(0.0672) / 5-1-6(0.0626) / 1-5-3(0.0567) / 1-6-2(0.0560) / 1-2-6(0.0535) / 1-4-5(0.0527)
2025-07-22,5,8,1,1-3-4,1-2-4,0.24991808610960012,1着1号艇予想,False,1-2-4(0.2499) / 1-4-2(0.2498) / 1-2-5(0.0847) / 1-4-5(0.0846) / 4-1-2(0.0751) / 1-5-2(0.0595) / 1-5-4(0.0595) / 1-2-3(0.0542) / 1-4-3(0.0542) / 4-1-3(0.0511)
2025-07-22,5,9,0,3-1-2,1-2-4,0.11781638045798264,1着1号艇予想,False,1-2-4(0.1178) / 1-2-5(0.1158) / 1-2-3(0.1096) / 1-2-6(0.0947) / 1-4-2(0.0780) / 1-5-2(0.0764) / 1-3-2(0.0717) / 1-6-2(0.0606) / 5-1-3(0.0456) / 5-3-1(0.0452)
2025-07-22,5,10,1,1-4-6,1-3-2,0.25731738466593135,1着1号艇予想,False,1-3-2(0.2573) / 1-3-4(0.1806) / 3-2-1(0.1588) / 1-3-6(0.1480) / 1-3-5(0.1363) / 3-1-2(0.1016) / 2-3-1(0.0798) / 1-2-3(0.0793) / 3-2-5(0.0550) / 1-4-3(0.0539)
2025-07-22,5,11,0,6-3-1,1-3-2,0.19810452803332324,1着1号艇予想,False,1-3-2(0.1981) / 1-2-3(0.1453) / 1-3-6(0.1418) / 1-6-3(0.0952) / 3-6-2(0.0940) / 1-3-5(0.0701) / 3-6-4(0.0652) / 3-6-1(0.0624) / 3-2-6(0.0618) / 6-3-2(0.0594)
2025-07-22,5,12,0,4-1-3,1-5-4,0.17118012379916256,1着1号艇予想,False,1-5-4(0.1712) / 1-4-5(0.1497) / 5-1-3(0.0801) / 1-5-2(0.0708) / 1-5-6(0.0669) / 1-5-3(0.0661) / 1-2-5(0.0502) / 5-1-2(0.0486) / 1-4-2(0.0471) / 1-6-5(0.0470)
2025-07-25,1,1,0,4-5-3,1-2-5,0.1502492041025483,1着1号艇予想,False,1-2-5(0.1502) / 1-5-2(0.1355) / 1-2-3(0.1077) / 5-4-2(0.0899) / 1-3-2(0.0875) / 1-2-4(0.0857) / 1-5-3(0.0774) / 5-2-4(0.0713) / 1-3-5(0.0697) / 4-5-2(0.0685)
2025-07-25,1,2,0,3-5-1,1-4-3,0.21755209213797191,1着1号艇予想,False,1-4-3(0.2176) / 1-3-4(0.2145) / 1-4-5(0.1006) / 1-3-5(0.0968) / 5-4-3(0.0773) / 4-5-3(0.0772) / 1-5-4(0.0758) / 1-5-3(0.0740) / 5-3-4(0.0585) / 4-3-5(0.0584)
2025-07-25,1,3,1,1-2-3,1-4-5,0.3303819759862275,1着1号艇予想,False,1-4-5(0.3304) / 1-5-4(0.1782) / 5-4-2(0.1448) / 1-4-3(0.1381) / 5-4-1(0.1357) / 1-4-2(0.1135) / 4-5-2(0.0864) / 5-2-4(0.0840) / 4-5-1(0.0810) / 5-1-4(0.0774)
2025-07-25,1,4,0,3-1-4,1-3-2,0.4039454202853427,1着1号艇予想,False,1-3-2(0.4039) / 1-2-3(0.3870) / 3-1-2(0.1372) / 2-1-3(0.1268) / 3-2-1(0.1205) / 2-3-1(0.1174) / 1-3-4(0.0309) / 1-2-4(0.0281) / 1-3-6(0.0273) / 1-2-6(0.0249)
2025-07-25,1,5,0,2-4-1,1-4-2,0.5424933471044491,1着1号艇予想,False,1-4-2(0.5425) / 2-4-3(0.1887) / 2-4-1(0.1786) / 1-4-5(0.1704) / 1-2-4(0.1488) / 2-4-5(0.1473) / 4-2-3(0.1453) / 4-2-1(0.1376) / 4-2-5(0.1135) / 1-4-3(0.0555)
2025-07-25,1,6,0,2-4-5,1-5-2,0.39079637629355063,1着1号艇予想,False,1-5-2(0.3908) / 2-5-1(0.3445) / 1-5-4(0.1618) / 2-5-6(0.1506) / 2-1-5(0.1396) / 1-2-5(0.1381) / 1-5-3(0.0821) / 1-5-6(0.0698) / 2-5-3(0.0624) / 2-6-5(0.0539)
2025-07-25,1,7,1,1-4-2,1-4-6,0.21813682359793385,1着1号艇予想,False,1-4-6(0.2181) / 1-6-4(0.1711) / 4-1-6(0.1078) / 1-4-5(0.0930) / 4-6-1(0.0897) / 4-1-2(0.0710) / 1-4-3(0.0652) / 1-4-2(0.0602) / 1-5-4(0.0596) / 4-2-1(0.0529)
2025-07-25,1,8,0,2-1-3,1-2-3,0.31720523684930313,1着1号艇予想,False,1-2-3(0.3172) / 2-1-3(0.2883) / 1-3-2(0.2718) / 2-3-1(0.1086) / 1-2-4(0.1066) / 3-1-2(0.0748) / 3-2-1(0.0746) / 1-3-4(0.0735) / 1-4-2(0.0656) / 1-4-3(0.0528)
2025-07-25,1,9,1,1-3-2,1-3-2,0.3800756726011729,1着1号艇予想,True,1-3-2(0.3801) / 1-2-3(0.3422) / 1-3-6(0.0514) / 1-2-6(0.0406) / 1-3-5(0.0287) / 1-6-3(0.0285) / 1-6-2(0.0250) / 1-2-5(0.0227) / 2-1-3(0.0218) / 1-3-4(0.0160)
2025-07-25,1,10,1,1-2-3,1-2-6,0.18999748729999189,1着1号艇予想,False,1-2-6(0.1900) / 1-6-2(0.1421) / 1-2-5(0.1383) / 2-1-3(0.1195) / 1-5-2(0.0950) / 1-2-3(0.0949) / 2-3-1(0.0883) / 1-3-2(0.0610) / 1-6-5(0.0583) / 1-5-6(0.0535)
2025-07-25,1,11,1,1-4-3,1-3-4,0.35785060703426547,1着1号艇予想,False,1-3-4(0.3579) / 1-3-6(0.2036) / 1-3-2(0.1874) / 1-3-5(0.1169) / 3-1-4(0.0520) / 1-4-3(0.0509) / 4-1-3(0.0301) / 1-6-3(0.0282) / 1-2-3(0.0259) / 3-1-2(0.0193)
2025-07-25,1,12,1,1-2-4,1-2-5,0.13568729446393576,1着1号艇予想,False,1-2-5(0.1357) / 1-5-2(0.1183) / 1-2-6(0.0999) / 1-6-2(0.0799) / 1-5-6(0.0632) / 1-2-4(0.0627) / 1-6-5(0.0580) / 1-2-3(0.0506) / 1-4-2(0.0463) / 1-5-4(0.0397)
2025-07-26,2,1,1,1-2-3,1-3-2,0.18248649963444866,1着1号艇予想,False,1-3-2(0.1825) / 1-2-3(0.1561) / 1-3-4(0.0985) / 1-4-3(0.0711) / 1-3-5(0.0683) / 1-2-4(0.0620) / 3-2-4(0.0616) / 2-3-4(0.0583) / 1-4-2(0.0523) / 1-5-3(0.0467)
2025-07-26,2,2,1,1-3-2,1-4-3,0.2088454029580395,1着1号艇予想,False,1-4-3(0.2088) / 1-3-4(0.1842) / 1-4-5(0.1174) / 4-3-5(0.1098) / 4-5-3(0.1015) / 1-5-4(0.0861) / 1-3-5(0.0825) / 4-3-2(0.0815) / 1-5-3(0.0686) / 4-2-3(0.0680)
2025-07-26,2,3,0,2-5-1,3-4-5,0.3830867867074118,1着1号艇以外予想,False,3-4-5(0.3831) / 1-4-5(0.2869) / 4-3-5(0.2042) / 1-5-4(0.1943) / 1-4-3(0.1909) / 1-3-4(0.1147) / 3-4-2(0.0937) / 1-5-3(0.0700) / 3-5-4(0.0637) / 1-3-5(0.0621)
2025-07-26,2,4,1,1-2-4,5-4-6,0.26176841247102245,1着1号艇以外予想,False,5-4-6(0.2618) / 1-5-4(0.2229) / 1-5-2(0.2202) / 1-5-6(0.1856) / 5-4-2(0.1508) / 4-5-6(0.1083) / 1-5-3(0.0954) / 5-4-3(0.0893) / 1-4-5(0.0672) / 1-2-5(0.0663)
2025-07-26,2,5,0,3-1-5,1-4-5,0.18548730753268966,1着1号艇予想,False,1-4-5(0.1855) / 1-4-3(0.1794) / 1-5-4(0.1343) / 4-3-5(0.1290) / 1-3-4(0.1286) / 4-5-3(0.1176) / 3-4-5(0.1113) / 5-4-3(0.0970) / 3-5-4(0.0800) / 5-3-4(0.0766)
2025-07-26,2,6,1,1-2-3,1-2-3,0.4330920045989502,1着1号艇予想,True,1-2-3(0.4331) / 1-3-2(0.3379) / 2-3-1(0.2787) / 2-3-4(0.1991) / 3-2-1(0.1115) / 3-2-4(0.0797) / 2-1-3(0.0694) / 2-3-5(0.0576) / 1-2-4(0.0529) / 2-4-3(0.0479)
2025-07-26,2,7,1,1-2-3,1-2-5,0.40955742083139846,1着1号艇予想,False,1-2-5(0.4096) / 1-2-6(0.1750) / 1-2-3(0.1616) / 2-1-5(0.1243) / 1-2-4(0.0805) / 1-5-2(0.0777) / 2-1-3(0.0584) / 5-1-2(0.0427) / 2-5-1(0.0345) / 1-6-2(0.0315)
2025-07-26,2,8,0,3-1-4,1-3-4,0.3347795286234543,1着1号艇予想,False,1-3-4(0.3348) / 1-4-3(0.2410) / 3-1-4(0.2204) / 1-3-2(0.0987) / 3-1-2(0.0778) / 3-4-1(0.0750) / 1-2-3(0.0533) / 1-3-6(0.0472) / 1-4-2(0.0446) / 4-3-1(0.0428)
2025-07-26,2,9,1,1-3-6,1-3-6,0.15041678639077324,1着1号艇予想,True,1-3-6(0.1504) / 6-1-4(0.1478) / 1-3-4(0.1318) / 1-6-3(0.1227) / 6-1-3(0.1041) / 1-4-3(0.1034) / 1-6-4(0.0683) / 1-4-6(0.0657) / 1-3-2(0.0624) / 6-4-1(0.0522)
2025-07-26,2,10,0,3-1-4,1-3-6,0.2635792262607446,1着1号艇予想,False,1-3-6(0.2636) / 1-3-4(0.2429) / 3-1-6(0.2092) / 1-3-2(0.1953) / 3-6-1(0.1460) / 3-1-5(0.0956) / 1-6-3(0.0840) / 1-4-3(0.0767) / 1-2-3(0.0604) / 3-1-2(0.0584)
2025-07-26,2,12,1,1-6-3,1-2-5,0.22506944282469213,1着1号艇予想,False,1-2-5(0.2251) / 1-2-3(0.1538) / 1-2-4(0.1402) / 1-5-2(0.1111) / 4-5-1(0.0783) / 5-4-1(0.0746) / 1-3-2(0.0716) / 1-2-6(0.0660) / 1-4-2(0.0646) / 4-1-5(0.0503)
2025-07-27,3,1,0,4-6-2,6-1-4,0.16263028261188314,1着1号艇以外予想,False,6-1-4(0.1626) / 1-2-6(0.1511) / 1-2-4(0.1268) / 1-6-2(0.1221) / 6-4-1(0.1157) / 1-4-2(0.0975) / 1-2-3(0.0914) / 1-3-2(0.0656) / 1-6-4(0.0638) / 1-4-6(0.0607)
2025-07-27,3,2,0,2-3-1,1-4-3,0.3947351477170077,1着1号艇予想,False,1-4-3(0.3947) / 4-3-1(0.1806) / 1-4-2(0.1512) / 1-3-4(0.1452) / 3-4-1(0.1340) / 1-4-5(0.1322) / 4-1-3(0.0730) / 4-3-2(0.0593) / 4-3-6(0.0585) / 1-2-4(0.0493)
2025-07-27,3,3,0,3-2-4,1-2-4,0.2295500555915852,1着1号艇予想,False,1-2-4(0.2296) / 1-4-2(0.1675) / 1-2-6(0.1190) / 1-2-3(0.1117) / 1-6-2(0.0740) / 1-3-2(0.0688) / 2-6-3(0.0588) / 6-2-3(0.0574) / 1-4-6(0.0497) / 2-3-6(0.0494)
2025-07-27,3,4,0,2-6-5,1-5-4,0.2254360180558371,1着1号艇予想,False,1-5-4(0.2254) / 1-5-3(0.1589) / 1-4-5(0.1319) / 5-4-6(0.1031) / 1-3-5(0.0866) / 1-5-6(0.0806) / 5-6-4(0.0762) / 5-4-3(0.0717) / 5-4-2(0.0669) / 5-4-1(0.0666)
2025-07-27,3,5,0,2-3-5,4-3-2,0.13314601902819245,1着1号艇以外予想,False,4-3-2(0.1331) / 1-3-4(0.1200) / 1-3-2(0.1170) / 1-4-3(0.1121) / 1-2-3(0.1083) / 4-2-3(0.1004) / 4-3-1(0.0978) / 1-4-2(0.0923) / 1-2-4(0.0915) / 3-4-2(0.0764)
2025-07-27,3,6,0,4-2-5,1-2-4,0.5844108201660497,1着1号艇予想,False,1-2-4(0.5844) / 2-4-1(0.3398) / 1-4-2(0.2861) / 4-2-1(0.2134) / 2-1-4(0.1872) / 4-1-2(0.0617) / 1-2-6(0.0401) / 1-2-3(0.0216) / 1-6-2(0.0140) / 1-2-5(0.0126)
2025-07-27,3,7,1,1-2-3,1-2-3,0.3368006188462807,1着1号艇予想,True,1-2-3(0.3368) / 1-2-5(0.2161) / 1-3-2(0.1329) / 1-2-4(0.1134) / 2-1-5(0.1064) / 5-1-2(0.0812) / 1-5-2(0.0796) / 2-5-1(0.0770) / 5-2-1(0.0703) / 1-4-2(0.0395)
2025-07-27,3,8,1,1-3-4,1-3-4,0.42534376285395903,1着1号艇予想,True,1-3-4(0.4253) / 1-4-3(0.2991) / 3-1-5(0.1156) / 3-1-4(0.0978) / 1-3-2(0.0612) / 1-3-5(0.0320) / 3-1-2(0.0317) / 1-2-3(0.0293) / 1-4-2(0.0279) / 1-3-6(0.0272)
2025-07-27,3,9,1,1-4-2,1-2-4,0.1358380279062166,1着1号艇予想,False,1-2-4(0.1358) / 1-2-5(0.1274) / 1-4-2(0.1097) / 1-5-2(0.1010) / 1-4-5(0.0620) / 1-5-4(0.0609) / 1-2-3(0.0571) / 2-1-5(0.0564) / 1-2-6(0.0548) / 5-1-2(0.0513)
2025-07-27,3,10,1,1-2-4,1-2-3,0.1891899931734191,1着1号艇予想,False,1-2-3(0.1892) / 1-2-5(0.1803) / 1-3-2(0.1365) / 1-5-2(0.1283) / 1-2-4(0.0693) / 1-3-5(0.0681) / 1-5-3(0.0671) / 1-4-2(0.0419) / 1-3-4(0.0262) / 1-5-4(0.0246)
2025-07-27,3,11,1,1-3-4,1-3-4,0.2517235249442056,1着1号艇予想,True,1-3-4(0.2517) / 3-4-6(0.2064) / 1-4-3(0.1930) / 3-4-1(0.1750) / 1-3-6(0.1528) / 1-6-3(0.1006) / 4-3-6(0.0913) / 4-3-1(0.0775) / 1-4-6(0.0753) / 3-6-4(0.0726)
2025-07-27,3,12,1,1-2-4,1-5-2,0.26403908474576393,1着1号艇予想,False,1-5-2(0.2640) / 1-5-3(0.2262) / 5-3-2(0.1339) / 5-3-1(0.1204) / 1-2-5(0.1192) / 1-3-5(0.0993) / 5-2-3(0.0819) / 3-5-2(0.0764) / 1-5-4(0.0734) / 5-1-3(0.0717)
2025-07-28,4,2,0,3-2-5,1-2-3,0.4823389302742408,1着1号艇予想,False,1-2-3(0.4823) / 2-1-3(0.2841) / 2-3-1(0.1967) / 1-3-2(0.1737) / 1-2-6(0.1066) / 2-1-5(0.0868) / 1-2-5(0.0632) / 1-2-4(0.0584) / 2-1-6(0.0461) / 2-5-1(0.0460)
2025-07-28,4,3,0,4-6-1,1-4-3,0.4383753066127521,1着1号艇予想,False,1-4-3(0.4384) / 4-6-3(0.2758) / 1-3-4(0.1975) / 4-3-6(0.1838) / 1-4-6(0.1795) / 4-6-1(0.0969) / 4-6-2(0.0900) / 1-6-4(0.0687) / 4-1-6(0.0515) / 4-2-6(0.0474)
2025-07-28,4,5,0,3-1-5,1-5-3,0.28227909498681,1着1号艇予想,False,1-5-3(0.2823) / 1-3-5(0.2718) / 1-5-2(0.1006) / 1-3-2(0.0916) / 1-2-5(0.0682) / 1-2-3(0.0645) / 5-1-3(0.0620) / 3-1-5(0.0584) / 5-1-2(0.0390) / 3-1-2(0.0339)
2025-07-28,4,6,1,1-3-2,1-3-2,0.3231689522656084,1着1号艇予想,True,1-3-2(0.3232) / 3-1-5(0.3108) / 3-1-4(0.2788) / 1-2-3(0.2207) / 1-3-6(0.1133) / 1-3-4(0.0689) / 3-1-2(0.0650) / 1-6-3(0.0607) / 3-1-6(0.0565) / 3-5-1(0.0463)
2025-07-28,4,9,1,1-3-2,1-2-3,0.20059048744700245,1着1号艇予想,False,1-2-3(0.2006) / 1-2-5(0.1975) / 1-2-4(0.1213) / 1-3-2(0.1176) / 1-5-2(0.1154) / 2-1-5(0.0803) / 2-1-4(0.0677) / 1-4-2(0.0653) / 2-1-3(0.0646) / 1-3-5(0.0409)
2025-07-28,4,11,0,3-1-4,1-6-3,0.34428600442870755,1着1号艇予想,False,1-6-3(0.3443) / 1-6-2(0.2006) / 1-3-6(0.1823) / 6-3-1(0.1613) / 6-1-3(0.1419) / 1-2-6(0.0942) / 3-6-1(0.0752) / 6-3-4(0.0517) / 6-3-2(0.0478) / 1-3-2(0.0419)
2025-07-29,5,2,0,3-4-5,1-5-4,0.4430554672806984,1着1号艇予想,False,1-5-4(0.4431) / 1-5-3(0.1561) / 1-4-5(0.1380) / 1-5-2(0.1318) / 5-1-4(0.1100) / 5-1-3(0.0952) / 5-4-1(0.0952) / 5-3-1(0.0781) / 5-4-3(0.0619) / 5-3-4(0.0587)
2025-07-29,5,3,1,1-3-5,1-5-3,0.2666609605338857,1着1号艇予想,False,1-5-3(0.2667) / 1-5-4(0.2645) / 5-1-4(0.1246) / 1-3-5(0.1081) / 1-4-5(0.1071) / 1-5-2(0.0868) / 5-1-3(0.0342) / 1-5-6(0.0341) / 1-2-5(0.0317) / 4-1-5(0.0307)
2025-07-29,5,4,0,6-2-4,3-6-2,0.32566108280858774,1着1号艇以外予想,False,3-6-2(0.3257) / 6-3-2(0.3201) / 1-3-6(0.2975) / 1-3-2(0.2508) / 1-6-3(0.1494) / 1-2-3(0.1211) / 3-2-6(0.0496) / 3-6-1(0.0492) / 6-3-1(0.0484) / 6-2-3(0.0479)
2025-07-29,5,5,1,1-3-4,1-2-4,0.49811454437799474,1着1号艇予想,False,1-2-4(0.4981) / 4-2-1(0.2175) / 1-4-2(0.2036) / 2-4-1(0.1460) / 1-2-6(0.0917) / 4-2-3(0.0888) / 4-1-2(0.0837) / 2-4-3(0.0596) / 1-2-3(0.0593) / 4-2-6(0.0388)
2025-07-29,5,6,0,6-1-5,1-6-5,0.4069993524638847,1着1号艇予想,False,1-6-5(0.4070) / 6-5-1(0.2683) / 1-5-6(0.2224) / 6-5-3(0.1371) / 6-5-2(0.1270) / 5-6-1(0.1144) / 1-6-2(0.0876) / 5-6-3(0.0585) / 5-6-2(0.0541) / 6-1-5(0.0537)
2025-07-29,5,7,1,1-3-6,1-3-6,0.35972672153157165,1着1号艇予想,True,1-3-6(0.3597) / 1-6-3(0.3531) / 3-6-4(0.2047) / 6-3-4(0.1433) / 3-6-1(0.1138) / 6-3-1(0.0797) / 3-4-6(0.0759) / 1-3-4(0.0544) / 1-6-4(0.0522) / 4-3-6(0.0389)
2025-07-29,5,8,1,1-3-4,1-3-2,0.3999820778937261,1着1号艇予想,False,1-3-2(0.4000) / 3-1-2(0.2563) / 1-2-3(0.1808) / 1-3-4(0.1789) / 3-1-4(0.1481) / 3-2-1(0.0978) / 1-4-3(0.0700) / 3-4-1(0.0515) / 1-3-6(0.0415) / 2-3-1(0.0395)
2025-07-29,5,9,1,1-4-2,1-2-4,0.13472664108261473,1着1号艇予想,False,1-2-4(0.1347) / 1-4-2(0.1103) / 2-1-6(0.0834) / 1-2-5(0.0815) / 1-2-3(0.0808) / 1-2-6(0.0725) / 2-1-4(0.0664) / 1-5-2(0.0597) / 1-3-2(0.0591) / 1-6-2(0.0522)
2025-07-29,5,11,1,1-3-5,1-4-5,0.19221082209631943,1着1号艇予想,False,1-4-5(0.1922) / 1-5-4(0.1733) / 1-4-2(0.1247) / 1-2-4(0.0969) / 1-5-2(0.0924) / 1-2-5(0.0796) / 1-4-3(0.0464) / 4-1-2(0.0450) / 4-2-1(0.0443) / 2-4-1(0.0421)
2025-07-29,5,12,0,2-3-5,1-5-3,0.2767731156137365,1着1号艇予想,False,1-5-3(0.2768) / 1-3-5(0.1776) / 5-1-3(0.1408) / 1-5-2(0.0939) / 1-5-4(0.0910) / 5-1-2(0.0779) / 5-3-1(0.0645) / 1-5-6(0.0596) / 1-2-5(0.0492) / 1-4-5(0.0475)
2025-07-30,6,1,0,3-2-5,1-2-4,0.2367225266187777,1着1号艇予想,False,1-2-4(0.2367) / 1-4-2(0.1889) / 1-2-3(0.1543) / 1-3-2(0.1072) / 1-4-3(0.0837) / 1-3-4(0.0728) / 3-4-2(0.0476) / 1-2-5(0.0466) / 3-2-4(0.0454) / 4-3-2(0.0430)
2025-07-30,6,2,0,4-2-6,1-6-2,0.39910055000993944,1着1号艇予想,False,1-6-2(0.3991) / 6-2-3(0.2084) / 6-2-1(0.1851) / 1-6-5(0.1730) / 1-6-3(0.1642) / 1-6-4(0.1048) / 6-3-2(0.1031) / 6-1-2(0.0894) / 1-2-6(0.0686) / 6-2-5(0.0554)
2025-07-30,6,3,1,1-2-6,1-6-2,0.5369797257963136,1着1号艇予想,False,1-6-2(0.5370) / 6-2-3(0.2380) / 6-2-1(0.2053) / 1-6-3(0.1800) / 1-6-5(0.1349) / 6-2-4(0.1320) / 6-3-2(0.0887) / 1-2-6(0.0773) / 6-1-2(0.0751) / 6-2-5(0.0572)
2025-07-30,6,4,1,1-6-5,6-1-2,0.10514109389913721,1着1号艇以外予想,False,6-1-2(0.1051) / 1-6-4(0.0940) / 1-6-5(0.0937) / 1-4-6(0.0817) / 1-5-6(0.0814) / 1-6-2(0.0760) / 1-2-6(0.0629) / 6-1-5(0.0576) / 6-2-1(0.0563) / 1-4-5(0.0544)
2025-07-30,6,5,0,3-1-6,1-3-6,0.21935228874666812,1着1号艇予想,False,1-3-6(0.2194) / 1-3-2(0.2074) / 1-3-5(0.1248) / 1-6-3(0.0963) / 1-2-3(0.0903) / 1-3-4(0.0684) / 3-1-6(0.0667) / 3-1-2(0.0617) / 1-5-3(0.0514) / 6-1-3(0.0332)
2025-07-30,6,6,1,1-2-3,1-2-3,0.26485986747060203,1着1号艇予想,True,1-2-3(0.2649) / 1-3-2(0.1941) / 2-1-5(0.1602) / 1-2-4(0.1551) / 1-4-2(0.0973) / 2-5-1(0.0825) / 5-1-2(0.0779) / 1-3-4(0.0685) / 5-2-1(0.0664) / 1-4-3(0.0587)
2025-07-30,6,7,0,2-1-6,1-2-5,0.23790929405412414,1着1号艇予想,False,1-2-5(0.2379) / 1-2-6(0.2332) / 1-2-4(0.2043) / 2-1-6(0.1752) / 1-2-3(0.1015) / 2-1-5(0.1001) / 1-5-2(0.0570) / 1-6-2(0.0558) / 1-4-2(0.0484) / 2-1-4(0.0453)
2025-07-30,6,8,0,2-1-4,1-2-4,0.25460898115648706,1着1号艇予想,False,1-2-4(0.2546) / 1-4-2(0.2481) / 1-2-5(0.1116) / 1-4-5(0.1045) / 1-5-2(0.0806) / 1-5-4(0.0774) / 4-1-5(0.0376) / 5-1-4(0.0248) / 1-2-6(0.0205) / 1-4-6(0.0192)
2025-07-30,6,10,1,1-3-2,1-4-2,0.16590332355190443,1着1号艇予想,False,1-4-2(0.1659) / 1-4-3(0.1457) / 1-4-5(0.1098) / 1-2-4(0.1049) / 1-3-4(0.0898) / 1-5-4(0.0647) / 1-4-6(0.0594) / 3-1-4(0.0491) / 4-1-3(0.0406) / 1-2-3(0.0343)
2025-07-30,6,11,1,1-3-4,1-2-3,0.2903382938526797,1着1号艇予想,False,1-2-3(0.2903) / 1-3-2(0.1774) / 1-2-4(0.1211) / 1-2-6(0.0845) / 1-4-2(0.0621) / 1-2-5(0.0442) / 1-6-2(0.0419) / 1-3-4(0.0339) / 1-4-3(0.0284) / 2-4-6(0.0242)
